prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,boruta_all,quantile_ls_0.05,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.09270833333333334,0.050694444444444445,0.04201388888888889,1.41492032866425,0.2506122310405592,1.1828780721500707,-0.22703744885789287,0.13759555246699096,1439
oos,rf,regression,boruta_all,quantile_ls_0.05,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.05145929339477726,0.02457757296466974,0.026881720430107527,0.2160716487521137,0.1056425921302,0.7856431989782974,-0.1081635814079348,0.09142053445850915,711
oos,rf,regression,boruta_all,quantile_ls_0.10,full_sample,1677-09-21,2026-04-02,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,13.14514947541213,0.25794331300874274,0.8676165357371647,-0.391601156009155,0.17560512577123874,4214
oos,rf,regression,boruta_all,quantile_ls_0.10,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.3087837837837838,0.11689189189189189,0.1918918918918919,2.704200025704496,0.40656864828643813,0.9912556281965115,-0.391601156009155,0.20485367594575304,1401
oos,rf,regression,boruta_all,quantile_ls_0.10,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.18368055555555557,0.10486111111111111,0.07881944444444444,2.1429840220140584,0.3370573324792414,1.1746057429702077,-0.22717488577114528,0.23766504517025713,1439
oos,rf,regression,boruta_all,quantile_ls_0.10,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.11367127496159754,0.0706605222734255,0.043010752688172046,0.19472307649045462,0.09563533390767276,0.5980732435161025,-0.10993704330796783,0.15330520393811534,711
oos,rf,regression,boruta_all,quantile_ls_0.20,full_sample,1677-09-21,2026-04-02,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,10.04259185448567,0.23125124620659432,0.6172356267789466,-0.49426257737100077,0.2510678690080683,4214
oos,rf,regression,boruta_all,quantile_ls_0.20,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.55,0.24256756756756756,0.30743243243243246,4.577044059574767,0.5648016878713309,1.217299514671047,-0.407975768021206,0.25481798715203424,1401
oos,rf,regression,boruta_all,quantile_ls_0.20,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.3923611111111111,0.1986111111111111,0.19375,1.2709802324698973,0.23126897236004385,0.5572069641810368,-0.4942625773710001,0.37387074357192496,1439
oos,rf,regression,boruta_all,quantile_ls_0.20,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.24731182795698925,0.15514592933947774,0.09216589861751152,-0.1426662791193981,-0.07597922032404802,-0.31351935561536326,-0.304232001961971,0.22644163150492264,711
oos,rf,regression,boruta_all,sign_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.304662663369834,0.24814553161427058,0.0565171317555634,30.193974466647173,0.3471330504773438,1.0111750747101051,-0.471968399694811,0.17750355956336022,4214
oos,rf,regression,boruta_all,sign_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.41621621621621624,0.31486486486486487,0.10135135135135136,3.250252869324794,0.457873242227935,1.0627521644477478,-0.4361062325118748,0.20556745182012848,1401
oos,rf,regression,boruta_all,sign_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.2972222222222222,0.2520833333333333,0.04513888888888889,6.600556520388266,0.6727267241600137,1.8142306504839905,-0.47196839969480764,0.23905489923558026,1439
oos,rf,regression,boruta_all,sign_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.19431643625192013,0.16359447004608296,0.030721966205837174,-0.033887508492934315,-0.017542444611333474,-0.07547175256325123,-0.26252600698009837,0.1617440225035162,711
oos,rf,regression,boruta_all,sign_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.14676792652772871,0.1218650653479336,0.024902861179795125,12.035121846657724,0.24907022432700487,0.9395496770941395,-0.3946399430916809,0.11485524442335074,4214
oos,rf,regression,boruta_all,sign_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.16959459459459458,0.1331081081081081,0.03648648648648649,2.248173325728694,0.3592409048725185,1.025803312941306,-0.3946399430916809,0.1284796573875803,1401
oos,rf,regression,boruta_all,sign_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.14895833333333333,0.12465277777777778,0.024305555555555556,2.247905494761345,0.34824048142660136,1.2781600846135843,-0.24460840198154013,0.1626129256428075,1439
oos,rf,regression,boruta_all,sign_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.11597542242703533,0.10291858678955453,0.013056835637480798,0.235584682100491,0.11471490708249243,0.7315207684767074,-0.0796328388196704,0.09845288326300984,711
oos,rf,regression,boruta_all,sign_band_0.01,full_sample,1677-09-21,2026-04-02,5.0,0.03179088661250441,0.019604380077711057,0.012186506534793359,0.9553997597875807,0.059804285221562115,0.4054252446121724,-0.28076341755295203,0.037019458946369245,4214
oos,rf,regression,boruta_all,sign_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.051351351351351354,0.03783783783783784,0.013513513513513514,0.04372853558650114,0.011212856870660204,0.06757053413099035,-0.28076341755295203,0.04425410421127766,1401
oos,rf,regression,boruta_all,sign_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.03333333333333333,0.018055555555555554,0.015277777777777777,0.6231653869304687,0.13072807079297055,0.7222307191677718,-0.21320216116140922,0.05837387074357193,1439
oos,rf,regression,boruta_all,sign_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.006144393241167435,0.002304147465437788,0.0038402457757296467,0.1542110484637178,0.07640284097871652,0.8328833870139096,-0.023832220261527964,0.014064697609001406,711
